chr	start	end	strand	type	id	geneName	geneId	numberOfTranscripts	canonicalTranscriptLength	transcriptId	cdsLength	numerOfExons	exonRank	exonSpliceType
gi|559794742|gb|CP003248.2|	9913	14913	+1	Upstream	CCP42735	trpG	Rv0013	1	699	CCP42735	699	1		
gi|559794742|gb|CP003248.2|	9913	14913	+1	Upstream	CCP42735	trpG	Rv0013	1	699	CCP42735	699	1		
gi|559794742|gb|CP003248.2|	10589	15589	+1	Downstream	CCP42736	pknB	Rv0014c	1	1881	CCP42736	1881	1		
gi|559794742|gb|CP003248.2|	10589	15589	+1	Downstream	CCP42736	pknB	Rv0014c	1	1881	CCP42736	1881	1		
gi|559794742|gb|CP003248.2|	10828	10886	+1	Intergenic	Rv0007...ileT									
gi|559794742|gb|CP003248.2|	10828	10886	+1	Intergenic	Rv0007...ileT									
gi|559794742|gb|CP003248.2|	10828	15828	+1	Downstream	CCP42729	Rv0007	Rv0007	1	915	CCP42729	915	1		
gi|559794742|gb|CP003248.2|	10828	15828	+1	Downstream	CCP42729	Rv0007	Rv0007	1	915	CCP42729	915	1		
gi|559794742|gb|CP003248.2|	239	5239	+1	Upstream	CCP42727	gyrB	Rv0005	1	2028	CCP42727	2028	1		
gi|559794742|gb|CP003248.2|	239	5239	+1	Upstream	CCP42727	gyrB	Rv0005	1	2028	CCP42727	2028	1		
gi|559794742|gb|CP003248.2|	1524	6524	+1	Downstream	CCP42723	dnaA	Rv0001	1	1524	CCP42723	1524	1		
gi|559794742|gb|CP003248.2|	1524	6524	+1	Downstream	CCP42723	dnaA	Rv0001	1	1524	CCP42723	1524	1		
gi|559794742|gb|CP003248.2|	2301	7301	+1	Upstream	CCP42728	gyrA	Rv0006	1	2517	CCP42728	2517	1		
gi|559794742|gb|CP003248.2|	2301	7301	+1	Upstream	CCP42728	gyrA	Rv0006	1	2517	CCP42728	2517	1		
gi|559794742|gb|CP003248.2|	3260	8260	+1	Downstream	CCP42724	dnaN	Rv0002	1	1209	CCP42724	1209	1		
gi|559794742|gb|CP003248.2|	3260	8260	+1	Downstream	CCP42724	dnaN	Rv0002	1	1209	CCP42724	1209	1		
gi|559794742|gb|CP003248.2|	4433	4997	+1	Gene	Rv0004	Rv0004	Rv0004	1	564					
gi|559794742|gb|CP003248.2|	4433	4997	+1	Transcript	CCP42726	Rv0004	Rv0004	1	564	CCP42726	564	1		
gi|559794742|gb|CP003248.2|	4433	4997	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_4434_4994	Rv0004	Rv0004	1	564	CCP42726	564	1		
gi|559794742|gb|CP003248.2|	4433	4997	+1	Exon	exon_gi|559794742|gb|CP003248.2|_4434_4997	Rv0004	Rv0004	1	564	CCP42726	564	1	1	RETAINED
gi|559794742|gb|CP003248.2|	4437	9437	+1	Downstream	CCP42725	recF	Rv0003	1	1158	CCP42725	1158	1		
gi|559794742|gb|CP003248.2|	4437	9437	+1	Downstream	CCP42725	recF	Rv0003	1	1158	CCP42725	1158	1		
gi|559794742|gb|CP003248.2|	4913	9913	+1	Upstream	CCP42729	Rv0007	Rv0007	1	915	CCP42729	915	1		
gi|559794742|gb|CP003248.2|	4913	9913	+1	Upstream	CCP42729	Rv0007	Rv0007	1	915	CCP42729	915	1		
gi|559794742|gb|CP003248.2|	0	3279	+1	Upstream	CCP42725	recF	Rv0003	1	1158	CCP42725	1158	1		
gi|559794742|gb|CP003248.2|	0	3279	+1	Upstream	CCP42725	recF	Rv0003	1	1158	CCP42725	1158	1		
gi|559794742|gb|CP003248.2|	0	4433	+1	Upstream	CCP42726	Rv0004	Rv0004	1	564	CCP42726	564	1		
gi|559794742|gb|CP003248.2|	0	4433	+1	Upstream	CCP42726	Rv0004	Rv0004	1	564	CCP42726	564	1		
gi|559794742|gb|CP003248.2|	2051	3260	+1	Gene	Rv0002	dnaN	Rv0002	1	1209					
gi|559794742|gb|CP003248.2|	2051	3260	+1	Transcript	CCP42724	dnaN	Rv0002	1	1209	CCP42724	1209	1		
gi|559794742|gb|CP003248.2|	2051	3260	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_2052_3257	dnaN	Rv0002	1	1209	CCP42724	1209	1		
gi|559794742|gb|CP003248.2|	2051	3260	+1	Exon	exon_gi|559794742|gb|CP003248.2|_2052_3260	dnaN	Rv0002	1	1209	CCP42724	1209	1	1	RETAINED
gi|559794742|gb|CP003248.2|	0	2051	+1	Upstream	CCP42724	dnaN	Rv0002	1	1209	CCP42724	1209	1		
gi|559794742|gb|CP003248.2|	0	2051	+1	Upstream	CCP42724	dnaN	Rv0002	1	1209	CCP42724	1209	1		
gi|559794742|gb|CP003248.2|	1524	2051	+1	Intergenic	dnaA...dnaN									
gi|559794742|gb|CP003248.2|	1524	2051	+1	Intergenic	dnaA...dnaN									
gi|559794742|gb|CP003248.2|	0	1524	+1	Gene	Rv0001	dnaA	Rv0001	1	1524					
gi|559794742|gb|CP003248.2|	0	1524	+1	Transcript	CCP42723	dnaA	Rv0001	1	1524	CCP42723	1524	1		
gi|559794742|gb|CP003248.2|	0	1524	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_1_1521	dnaA	Rv0001	1	1524	CCP42723	1524	1		
gi|559794742|gb|CP003248.2|	0	1524	+1	Exon	exon_gi|559794742|gb|CP003248.2|_1_1524	dnaA	Rv0001	1	1524	CCP42723	1524	1	1	RETAINED
gi|559794742|gb|CP003248.2|	0	1	+1	Upstream	CCP42723	dnaA	Rv0001	1	1524	CCP42723	1524	1		
gi|559794742|gb|CP003248.2|	0	1	+1	Upstream	CCP42723	dnaA	Rv0001	1	1524	CCP42723	1524	1		
gi|559794742|gb|CP003248.2|	3279	4437	+1	Gene	Rv0003	recF	Rv0003	1	1158					
gi|559794742|gb|CP003248.2|	3279	4437	+1	Transcript	CCP42725	recF	Rv0003	1	1158	CCP42725	1158	1		
gi|559794742|gb|CP003248.2|	3279	4437	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_3280_4434	recF	Rv0003	1	1158	CCP42725	1158	1		
gi|559794742|gb|CP003248.2|	3279	4437	+1	Exon	exon_gi|559794742|gb|CP003248.2|_3280_4437	recF	Rv0003	1	1158	CCP42725	1158	1	1	RETAINED
gi|559794742|gb|CP003248.2|	3260	3279	+1	Intergenic	dnaN...recF									
gi|559794742|gb|CP003248.2|	3260	3279	+1	Intergenic	dnaN...recF									
gi|559794742|gb|CP003248.2|	4997	9997	+1	Downstream	CCP42726	Rv0004	Rv0004	1	564	CCP42726	564	1		
gi|559794742|gb|CP003248.2|	4997	9997	+1	Downstream	CCP42726	Rv0004	Rv0004	1	564	CCP42726	564	1		
gi|559794742|gb|CP003248.2|	7301	9818	+1	Gene	Rv0006	gyrA	Rv0006	1	2517					
gi|559794742|gb|CP003248.2|	7301	9818	+1	Transcript	CCP42728	gyrA	Rv0006	1	2517	CCP42728	2517	1		
gi|559794742|gb|CP003248.2|	7301	9818	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_7302_9815	gyrA	Rv0006	1	2517	CCP42728	2517	1		
gi|559794742|gb|CP003248.2|	7301	9818	+1	Exon	exon_gi|559794742|gb|CP003248.2|_7302_9818	gyrA	Rv0006	1	2517	CCP42728	2517	1	1	RETAINED
gi|559794742|gb|CP003248.2|	5239	7267	+1	Gene	Rv0005	gyrB	Rv0005	1	2028					
gi|559794742|gb|CP003248.2|	5239	7267	+1	Transcript	CCP42727	gyrB	Rv0005	1	2028	CCP42727	2028	1		
gi|559794742|gb|CP003248.2|	5239	7267	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_5240_7264	gyrB	Rv0005	1	2028	CCP42727	2028	1		
gi|559794742|gb|CP003248.2|	5239	7267	+1	Exon	exon_gi|559794742|gb|CP003248.2|_5240_7267	gyrB	Rv0005	1	2028	CCP42727	2028	1	1	RETAINED
gi|559794742|gb|CP003248.2|	4997	5239	+1	Intergenic	Rv0004...gyrB									
gi|559794742|gb|CP003248.2|	4997	5239	+1	Intergenic	Rv0004...gyrB									
gi|559794742|gb|CP003248.2|	7267	7301	+1	Intergenic	gyrB...gyrA									
gi|559794742|gb|CP003248.2|	7267	7301	+1	Intergenic	gyrB...gyrA									
gi|559794742|gb|CP003248.2|	9913	10828	+1	Gene	Rv0007	Rv0007	Rv0007	1	915					
gi|559794742|gb|CP003248.2|	9913	10828	+1	Transcript	CCP42729	Rv0007	Rv0007	1	915	CCP42729	915	1		
gi|559794742|gb|CP003248.2|	9913	10828	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_9914_10825	Rv0007	Rv0007	1	915	CCP42729	915	1		
gi|559794742|gb|CP003248.2|	9913	10828	+1	Exon	exon_gi|559794742|gb|CP003248.2|_9914_10828	Rv0007	Rv0007	1	915	CCP42729	915	1	1	RETAINED
gi|559794742|gb|CP003248.2|	9818	9913	+1	Intergenic	gyrA...Rv0007									
gi|559794742|gb|CP003248.2|	9818	9913	+1	Intergenic	gyrA...Rv0007									
gi|559794742|gb|CP003248.2|	10960	15960	+1	Downstream	EBG00000313329	ileT	EBG00000313329	1	74	EBG00000313329	74	1		
gi|559794742|gb|CP003248.2|	10960	15960	+1	Downstream	EBG00000313329	ileT	EBG00000313329	1	74	EBG00000313329	74	1		
gi|559794742|gb|CP003248.2|	11184	16184	+1	Downstream	EBG00000313365	alaT	EBG00000313365	1	73	EBG00000313365	73	1		
gi|559794742|gb|CP003248.2|	11184	16184	+1	Downstream	EBG00000313365	alaT	EBG00000313365	1	73	EBG00000313365	73	1		
gi|559794742|gb|CP003248.2|	12311	17311	+1	Upstream	CCP42730	Rv0008c	Rv0008c	1	438	CCP42730	438	1		
gi|559794742|gb|CP003248.2|	12311	17311	+1	Upstream	CCP42730	Rv0008c	Rv0008c	1	438	CCP42730	438	1		
gi|559794742|gb|CP003248.2|	12466	17466	+1	Downstream	CCP42737	pknA	Rv0015c	1	1296	CCP42737	1296	1		
gi|559794742|gb|CP003248.2|	12466	17466	+1	Downstream	CCP42737	pknA	Rv0015c	1	1296	CCP42737	1296	1		
gi|559794742|gb|CP003248.2|	13558	13713	+1	Intergenic	Rv0010c...Rv0011c									
gi|559794742|gb|CP003248.2|	13558	13713	+1	Intergenic	Rv0010c...Rv0011c									
gi|559794742|gb|CP003248.2|	11873	12311	-1	Gene	Rv0008c	Rv0008c	Rv0008c	1	438					
gi|559794742|gb|CP003248.2|	11873	12311	-1	Transcript	CCP42730	Rv0008c	Rv0008c	1	438	CCP42730	438	1		
gi|559794742|gb|CP003248.2|	11873	12311	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_11874_11876	Rv0008c	Rv0008c	1	438	CCP42730	438	1		
gi|559794742|gb|CP003248.2|	11873	12311	-1	Exon	exon_gi|559794742|gb|CP003248.2|_11874_12311	Rv0008c	Rv0008c	1	438	CCP42730	438	1	1	RETAINED
gi|559794742|gb|CP003248.2|	11111	11184	+1	Gene	EBG00000313365	alaT	EBG00000313365	1	73					
gi|559794742|gb|CP003248.2|	11111	11184	+1	Transcript	EBG00000313365	alaT	EBG00000313365	1	73	EBG00000313365	73	1		
gi|559794742|gb|CP003248.2|	11111	11184	+1	Exon	exon_gi|559794742|gb|CP003248.2|_11112_11184	alaT	EBG00000313365	1	73	EBG00000313365	73	1	1	RETAINED
gi|559794742|gb|CP003248.2|	10960	11111	+1	Intergenic	ileT...alaT									
gi|559794742|gb|CP003248.2|	10960	11111	+1	Intergenic	ileT...alaT									
gi|559794742|gb|CP003248.2|	10886	10960	+1	Gene	EBG00000313329	ileT	EBG00000313329	1	74					
gi|559794742|gb|CP003248.2|	10886	10960	+1	Transcript	EBG00000313329	ileT	EBG00000313329	1	74	EBG00000313329	74	1		
gi|559794742|gb|CP003248.2|	10886	10960	+1	Exon	exon_gi|559794742|gb|CP003248.2|_10887_10960	ileT	EBG00000313329	1	74	EBG00000313329	74	1	1	RETAINED
gi|559794742|gb|CP003248.2|	11184	11873	+1	Intergenic	alaT...Rv0008c									
gi|559794742|gb|CP003248.2|	11184	11873	+1	Intergenic	alaT...Rv0008c									
gi|559794742|gb|CP003248.2|	13016	13132	+1	Intergenic	ppiA...Rv0010c									
gi|559794742|gb|CP003248.2|	13016	13132	+1	Intergenic	ppiA...Rv0010c									
gi|559794742|gb|CP003248.2|	12467	13016	+1	Gene	Rv0009	ppiA	Rv0009	1	549					
gi|559794742|gb|CP003248.2|	12467	13016	+1	Transcript	CCP42731	ppiA	Rv0009	1	549	CCP42731	549	1		
gi|559794742|gb|CP003248.2|	12467	13016	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_12468_13013	ppiA	Rv0009	1	549	CCP42731	549	1		
gi|559794742|gb|CP003248.2|	12467	13016	+1	Exon	exon_gi|559794742|gb|CP003248.2|_12468_13016	ppiA	Rv0009	1	549	CCP42731	549	1	1	RETAINED
gi|559794742|gb|CP003248.2|	12311	12467	+1	Intergenic	Rv0008c...ppiA									
gi|559794742|gb|CP003248.2|	12311	12467	+1	Intergenic	Rv0008c...ppiA									
gi|559794742|gb|CP003248.2|	13132	13558	-1	Gene	Rv0010c	Rv0010c	Rv0010c	1	426					
gi|559794742|gb|CP003248.2|	13132	13558	-1	Transcript	CCP42732	Rv0010c	Rv0010c	1	426	CCP42732	426	1		
gi|559794742|gb|CP003248.2|	13132	13558	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_13133_13135	Rv0010c	Rv0010c	1	426	CCP42732	426	1		
gi|559794742|gb|CP003248.2|	13132	13558	-1	Exon	exon_gi|559794742|gb|CP003248.2|_13133_13558	Rv0010c	Rv0010c	1	426	CCP42732	426	1	1	RETAINED
gi|559794742|gb|CP003248.2|	14877	14913	+1	Intergenic	Rv0012...trpG									
gi|559794742|gb|CP003248.2|	14877	14913	+1	Intergenic	Rv0012...trpG									
gi|559794742|gb|CP003248.2|	13995	14088	+1	Intergenic	Rv0011c...Rv0012									
gi|559794742|gb|CP003248.2|	13995	14088	+1	Intergenic	Rv0011c...Rv0012									
gi|559794742|gb|CP003248.2|	13713	13995	-1	Gene	Rv0011c	Rv0011c	Rv0011c	1	282					
gi|559794742|gb|CP003248.2|	13713	13995	-1	Transcript	CCP42733	Rv0011c	Rv0011c	1	282	CCP42733	282	1		
gi|559794742|gb|CP003248.2|	13713	13995	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_13714_13716	Rv0011c	Rv0011c	1	282	CCP42733	282	1		
gi|559794742|gb|CP003248.2|	13713	13995	-1	Exon	exon_gi|559794742|gb|CP003248.2|_13714_13995	Rv0011c	Rv0011c	1	282	CCP42733	282	1	1	RETAINED
gi|559794742|gb|CP003248.2|	14088	14877	+1	Gene	Rv0012	Rv0012	Rv0012	1	789					
gi|559794742|gb|CP003248.2|	14088	14877	+1	Transcript	CCP42734	Rv0012	Rv0012	1	789	CCP42734	789	1		
gi|559794742|gb|CP003248.2|	14088	14877	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_14089_14874	Rv0012	Rv0012	1	789	CCP42734	789	1		
gi|559794742|gb|CP003248.2|	14088	14877	+1	Exon	exon_gi|559794742|gb|CP003248.2|_14089_14877	Rv0012	Rv0012	1	789	CCP42734	789	1	1	RETAINED
gi|559794742|gb|CP003248.2|	14913	15612	+1	Gene	Rv0013	trpG	Rv0013	1	699					
gi|559794742|gb|CP003248.2|	14913	15612	+1	Transcript	CCP42735	trpG	Rv0013	1	699	CCP42735	699	1		
gi|559794742|gb|CP003248.2|	14913	15612	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_14914_15609	trpG	Rv0013	1	699	CCP42735	699	1		
gi|559794742|gb|CP003248.2|	14913	15612	+1	Exon	exon_gi|559794742|gb|CP003248.2|_14914_15612	trpG	Rv0013	1	699	CCP42735	699	1	1	RETAINED
gi|559794742|gb|CP003248.2|	15589	17470	-1	Gene	Rv0014c	pknB	Rv0014c	1	1881					
gi|559794742|gb|CP003248.2|	15589	17470	-1	Transcript	CCP42736	pknB	Rv0014c	1	1881	CCP42736	1881	1		
gi|559794742|gb|CP003248.2|	15589	17470	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_15590_15592	pknB	Rv0014c	1	1881	CCP42736	1881	1		
gi|559794742|gb|CP003248.2|	15589	17470	-1	Exon	exon_gi|559794742|gb|CP003248.2|_15590_17470	pknB	Rv0014c	1	1881	CCP42736	1881	1	1	RETAINED
gi|559794742|gb|CP003248.2|	22022	27022	+1	Downstream	CCP42744	whiB5	Rv0022c	1	420	CCP42744	420	1		
gi|559794742|gb|CP003248.2|	22022	27022	+1	Downstream	CCP42744	whiB5	Rv0022c	1	420	CCP42744	420	1		
gi|559794742|gb|CP003248.2|	22594	27594	+1	Upstream	CCP42745	Rv0023	Rv0023	1	771	CCP42745	771	1		
gi|559794742|gb|CP003248.2|	22594	27594	+1	Upstream	CCP42745	Rv0023	Rv0023	1	771	CCP42745	771	1		
gi|559794742|gb|CP003248.2|	23181	28181	+1	Upstream	CCP42740	pstP	Rv0018c	1	1545	CCP42740	1545	1		
gi|559794742|gb|CP003248.2|	23181	28181	+1	Upstream	CCP42740	pstP	Rv0018c	1	1545	CCP42740	1545	1		
gi|559794742|gb|CP003248.2|	23361	28361	+1	Upstream	CCP42746	Rv0024	Rv0024	1	846	CCP42746	846	1		
gi|559794742|gb|CP003248.2|	23361	28361	+1	Upstream	CCP42746	Rv0024	Rv0024	1	846	CCP42746	846	1		
gi|559794742|gb|CP003248.2|	23737	28737	+1	Upstream	CCP42741	fhaB	Rv0019c	1	468	CCP42741	468	1		
gi|559794742|gb|CP003248.2|	23737	28737	+1	Upstream	CCP42741	fhaB	Rv0019c	1	468	CCP42741	468	1		
gi|559794742|gb|CP003248.2|	24244	29244	+1	Upstream	CCP42747	Rv0025	Rv0025	1	363	CCP42747	363	1		
gi|559794742|gb|CP003248.2|	24244	29244	+1	Upstream	CCP42747	Rv0025	Rv0025	1	363	CCP42747	363	1		
gi|559794742|gb|CP003248.2|	24721	29721	+1	Upstream	CCP42748	Rv0026	Rv0026	1	1347	CCP42748	1347	1		
gi|559794742|gb|CP003248.2|	24721	29721	+1	Upstream	CCP42748	Rv0026	Rv0026	1	1347	CCP42748	1347	1		
gi|559794742|gb|CP003248.2|	25444	30444	+1	Upstream	CCP42742	fhaA	Rv0020c	1	1584	CCP42742	1584	1		
gi|559794742|gb|CP003248.2|	25444	30444	+1	Upstream	CCP42742	fhaA	Rv0020c	1	1584	CCP42742	1584	1		
gi|559794742|gb|CP003248.2|	25726	30726	+1	Downstream	EBG00000313373	leuT	EBG00000313373	1	83	EBG00000313373	83	1		
gi|559794742|gb|CP003248.2|	25726	30726	+1	Downstream	EBG00000313373	leuT	EBG00000313373	1	83	EBG00000313373	83	1		
gi|559794742|gb|CP003248.2|	26188	31188	+1	Upstream	CCP42749	Rv0027	Rv0027	1	318	CCP42749	318	1		
gi|559794742|gb|CP003248.2|	26188	31188	+1	Upstream	CCP42749	Rv0027	Rv0027	1	318	CCP42749	318	1		
gi|559794742|gb|CP003248.2|	26513	31513	+1	Upstream	CCP42750	Rv0028	Rv0028	1	306	CCP42750	306	1		
gi|559794742|gb|CP003248.2|	26513	31513	+1	Upstream	CCP42750	Rv0028	Rv0028	1	306	CCP42750	306	1		
gi|559794742|gb|CP003248.2|	26881	27022	+1	Intergenic	Rv0021c...whiB5									
gi|559794742|gb|CP003248.2|	26881	27022	+1	Intergenic	Rv0021c...whiB5									
gi|559794742|gb|CP003248.2|	26881	31881	+1	Upstream	CCP42743	Rv0021c	Rv0021c	1	969	CCP42743	969	1		
gi|559794742|gb|CP003248.2|	26881	31881	+1	Upstream	CCP42743	Rv0021c	Rv0021c	1	969	CCP42743	969	1		
gi|559794742|gb|CP003248.2|	18762	23762	+1	Upstream	CCP42737	pknA	Rv0015c	1	1296	CCP42737	1296	1		
gi|559794742|gb|CP003248.2|	18762	23762	+1	Upstream	CCP42737	pknA	Rv0015c	1	1296	CCP42737	1296	1		
gi|559794742|gb|CP003248.2|	18860	23860	+1	Downstream	CCP42742	fhaA	Rv0020c	1	1584	CCP42742	1584	1		
gi|559794742|gb|CP003248.2|	18860	23860	+1	Downstream	CCP42742	fhaA	Rv0020c	1	1584	CCP42742	1584	1		
gi|559794742|gb|CP003248.2|	20234	25234	+1	Upstream	CCP42738	pbpA	Rv0016c	1	1476	CCP42738	1476	1		
gi|559794742|gb|CP003248.2|	20234	25234	+1	Upstream	CCP42738	pbpA	Rv0016c	1	1476	CCP42738	1476	1		
gi|559794742|gb|CP003248.2|	20643	25643	+1	Upstream	EBG00000313373	leuT	EBG00000313373	1	83	EBG00000313373	83	1		
gi|559794742|gb|CP003248.2|	20643	25643	+1	Upstream	EBG00000313373	leuT	EBG00000313373	1	83	EBG00000313373	83	1		
gi|559794742|gb|CP003248.2|	20912	25912	+1	Downstream	CCP42743	Rv0021c	Rv0021c	1	969	CCP42743	969	1		
gi|559794742|gb|CP003248.2|	20912	25912	+1	Downstream	CCP42743	Rv0021c	Rv0021c	1	969	CCP42743	969	1		
gi|559794742|gb|CP003248.2|	21640	26640	+1	Upstream	CCP42739	rodA	Rv0017c	1	1410	CCP42739	1410	1		
gi|559794742|gb|CP003248.2|	21640	26640	+1	Upstream	CCP42739	rodA	Rv0017c	1	1410	CCP42739	1410	1		
gi|559794742|gb|CP003248.2|	23269	23737	-1	Gene	Rv0019c	fhaB	Rv0019c	1	468					
gi|559794742|gb|CP003248.2|	23269	23737	-1	Transcript	CCP42741	fhaB	Rv0019c	1	468	CCP42741	468	1		
gi|559794742|gb|CP003248.2|	23269	23737	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_23270_23272	fhaB	Rv0019c	1	468	CCP42741	468	1		
gi|559794742|gb|CP003248.2|	23269	23737	-1	Exon	exon_gi|559794742|gb|CP003248.2|_23270_23737	fhaB	Rv0019c	1	468	CCP42741	468	1	1	RETAINED
gi|559794742|gb|CP003248.2|	18269	23269	+1	Downstream	CCP42741	fhaB	Rv0019c	1	468	CCP42741	468	1		
gi|559794742|gb|CP003248.2|	18269	23269	+1	Downstream	CCP42741	fhaB	Rv0019c	1	468	CCP42741	468	1		
gi|559794742|gb|CP003248.2|	20230	21640	-1	Gene	Rv0017c	rodA	Rv0017c	1	1410					
gi|559794742|gb|CP003248.2|	20230	21640	-1	Transcript	CCP42739	rodA	Rv0017c	1	1410	CCP42739	1410	1		
gi|559794742|gb|CP003248.2|	20230	21640	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_20231_20233	rodA	Rv0017c	1	1410	CCP42739	1410	1		
gi|559794742|gb|CP003248.2|	20230	21640	-1	Exon	exon_gi|559794742|gb|CP003248.2|_20231_21640	rodA	Rv0017c	1	1410	CCP42739	1410	1	1	RETAINED
gi|559794742|gb|CP003248.2|	21636	23181	-1	Gene	Rv0018c	pstP	Rv0018c	1	1545					
gi|559794742|gb|CP003248.2|	21636	23181	-1	Transcript	CCP42740	pstP	Rv0018c	1	1545	CCP42740	1545	1		
gi|559794742|gb|CP003248.2|	21636	23181	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_21637_21639	pstP	Rv0018c	1	1545	CCP42740	1545	1		
gi|559794742|gb|CP003248.2|	21636	23181	-1	Exon	exon_gi|559794742|gb|CP003248.2|_21637_23181	pstP	Rv0018c	1	1545	CCP42740	1545	1	1	RETAINED
gi|559794742|gb|CP003248.2|	18758	20234	-1	Gene	Rv0016c	pbpA	Rv0016c	1	1476					
gi|559794742|gb|CP003248.2|	18758	20234	-1	Transcript	CCP42738	pbpA	Rv0016c	1	1476	CCP42738	1476	1		
gi|559794742|gb|CP003248.2|	18758	20234	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_18759_18761	pbpA	Rv0016c	1	1476	CCP42738	1476	1		
gi|559794742|gb|CP003248.2|	18758	20234	-1	Exon	exon_gi|559794742|gb|CP003248.2|_18759_20234	pbpA	Rv0016c	1	1476	CCP42738	1476	1	1	RETAINED
gi|559794742|gb|CP003248.2|	23181	23269	+1	Intergenic	pstP...fhaB									
gi|559794742|gb|CP003248.2|	23181	23269	+1	Intergenic	pstP...fhaB									
gi|559794742|gb|CP003248.2|	25643	25726	+1	Gene	EBG00000313373	leuT	EBG00000313373	1	83					
gi|559794742|gb|CP003248.2|	25643	25726	+1	Transcript	EBG00000313373	leuT	EBG00000313373	1	83	EBG00000313373	83	1		
gi|559794742|gb|CP003248.2|	25643	25726	+1	Exon	exon_gi|559794742|gb|CP003248.2|_25644_25726	leuT	EBG00000313373	1	83	EBG00000313373	83	1	1	RETAINED
gi|559794742|gb|CP003248.2|	23860	25444	-1	Gene	Rv0020c	fhaA	Rv0020c	1	1584					
gi|559794742|gb|CP003248.2|	23860	25444	-1	Transcript	CCP42742	fhaA	Rv0020c	1	1584	CCP42742	1584	1		
gi|559794742|gb|CP003248.2|	23860	25444	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_23861_23863	fhaA	Rv0020c	1	1584	CCP42742	1584	1		
gi|559794742|gb|CP003248.2|	23860	25444	-1	Exon	exon_gi|559794742|gb|CP003248.2|_23861_25444	fhaA	Rv0020c	1	1584	CCP42742	1584	1	1	RETAINED
gi|559794742|gb|CP003248.2|	23737	23860	+1	Intergenic	fhaB...fhaA									
gi|559794742|gb|CP003248.2|	23737	23860	+1	Intergenic	fhaB...fhaA									
gi|559794742|gb|CP003248.2|	25444	25643	+1	Intergenic	fhaA...leuT									
gi|559794742|gb|CP003248.2|	25444	25643	+1	Intergenic	fhaA...leuT									
gi|559794742|gb|CP003248.2|	25912	26881	-1	Gene	Rv0021c	Rv0021c	Rv0021c	1	969					
gi|559794742|gb|CP003248.2|	25912	26881	-1	Transcript	CCP42743	Rv0021c	Rv0021c	1	969	CCP42743	969	1		
gi|559794742|gb|CP003248.2|	25912	26881	-1	Cds	stop_codon_gi|559794742|gb|CP003248.2|_25913_25915	Rv0021c	Rv0021c	1	969	CCP42743	969	1		
gi|559794742|gb|CP003248.2|	25912	26881	-1	Exon	exon_gi|559794742|gb|CP003248.2|_25913_26881	Rv0021c	Rv0021c	1	969	CCP42743	969	1	1	RETAINED
gi|559794742|gb|CP003248.2|	25726	25912	+1	Intergenic	leuT...Rv0021c									
gi|559794742|gb|CP003248.2|	25726	25912	+1	Intergenic	leuT...Rv0021c									
gi|559794742|gb|CP003248.2|	27056	32056	+1	Upstream	CCP42751	Rv0029	Rv0029	1	1098	CCP42751	1098	1		
gi|559794742|gb|CP003248.2|	27056	32056	+1	Upstream	CCP42751	Rv0029	Rv0029	1	1098	CCP42751	1098	1		
gi|559794742|gb|CP003248.2|	27442	32442	+1	Upstream	CCP42744	whiB5	Rv0022c	1	420	CCP42744	420	1		
gi|559794742|gb|CP003248.2|	27442	32442	+1	Upstream	CCP42744	whiB5	Rv0022c	1	420	CCP42744	420	1		
gi|559794742|gb|CP003248.2|	28223	33223	+1	Upstream	CCP42752	Rv0030	Rv0030	1	330	CCP42752	330	1		
gi|559794742|gb|CP003248.2|	28223	33223	+1	Upstream	CCP42752	Rv0030	Rv0030	1	330	CCP42752	330	1		
gi|559794742|gb|CP003248.2|	29721	31068	+1	Gene	Rv0026	Rv0026	Rv0026	1	1347					
gi|559794742|gb|CP003248.2|	29721	31068	+1	Transcript	CCP42748	Rv0026	Rv0026	1	1347	CCP42748	1347	1		
gi|559794742|gb|CP003248.2|	29721	31068	+1	Cds	CDS_gi|559794742|gb|CP003248.2|_29722_31065	Rv0026	Rv0026	1	1347	CCP42748	1347	1		
gi|559794742|gb|CP003248.2|	29721	31068	+1	Exon	exon_gi|559794742|gb|CP003248.2|_29722_31068	Rv0026	Rv0026	1	1347	CCP42748	1347	1	1	RETAINED
gi|559794742|gb|CP003248.2|	28361	29207	+1	Gene	Rv0024	Rv0024	Rv0024	1	846					
